instrument_key,trading_symbol,isin,company_name,exchange,segment
NSE_EQ|INE324A01032,JINDALSAW,INE324A01032,JINDAL SAW LIMITED,NSE,NSE_EQ
NSE_EQ|INE841D01013,AMAL,INE841D01013,AMAL LTD.,NSE,NSE_EQ
NSE_EQ|INE211B01039,PHOENIXLTD,INE211B01039,THE PHOENIX MILLS LTD,NSE,NSE_EQ
NSE_EQ|INE813H01021,TORNTPOWER,INE813H01021,TORRENT POWER LTD,NSE,NSE_EQ
NSE_EQ|INE193E01025,BAJAJELEC,INE193E01025,BAJAJ ELECT.LTD,NSE,NSE_EQ
NSE_EQ|INE032B01021,PRIMESECU,INE032B01021,PRIME SECURITIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE803D01021,INDOBORAX,INE803D01021,INDO BORAX & CHEMICAL LTD,NSE,NSE_EQ
NSE_EQ|INE536H01010,CIEINDIA,INE536H01010,CIE AUTOMOTIVE INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE12UN01015,SHADOWFAX,INE12UN01015,SHADOWFAX TECHNOLOGIES L,NSE,NSE_EQ
NSE_EQ|INE059D01020,LAOPALA,INE059D01020,LA OPALA RG LIMITED,NSE,NSE_EQ
NSE_EQ|INE066P01011,INOXWIND,INE066P01011,INOX WIND LIMITED,NSE,NSE_EQ
NSE_EQ|INE813V01022,MCL,INE813V01022,M TEK COPPER LIMITED,NSE,NSE_EQ
NSE_EQ|INE945P01024,WARDINMOBI,INE945P01024,WARDWIZARD INNO & MOB L,NSE,NSE_EQ
NSE_EQ|INE880J01026,JSWINFRA,INE880J01026,JSW INFRASTRUCTURE LTD,NSE,NSE_EQ
NSE_EQ|INE358A01014,ABBOTINDIA,INE358A01014,ABBOTT INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE00PV01013,AHLADA,INE00PV01013,AHLADA ENGINEERS LIMITED,NSE,NSE_EQ
NSE_EQ|INE665J01013,VMART,INE665J01013,VMART RETAIL LTD,NSE,NSE_EQ
NSE_EQ|INE177F01017,KOVAI,INE177F01017,KOVAI MEDICAL CENTER & HO,NSE,NSE_EQ
NSE_EQ|INE529F01035,SIGIND,INE529F01035,SIGNET INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE395H01011,STEELCITY,INE395H01011,STEEL CITY SECURITIES LTD,NSE,NSE_EQ
NSE_EQ|INE868B01028,NCC,INE868B01028,NCC LIMITED,NSE,NSE_EQ
NSE_EQ|INE024001021,AEROFLEX,INE024001021,AEROFLEX INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE172A01027,CASTROLIND,INE172A01027,CASTROL INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE07K301024,ZAGGLE,INE07K301024,ZAGGLE PREPA OCEAN SER L,NSE,NSE_EQ
NSE_EQ|INE0RE001014,GALAPREC,INE0RE001014,GALA PRECISION ENG LTD,NSE,NSE_EQ
NSE_EQ|INE213A01029,ONGC,INE213A01029,OIL AND NATURAL GAS CORP.,NSE,NSE_EQ
NSE_EQ|INE825A01020,VTL,INE825A01020,VARDHMAN TEXTILES LIMITED,NSE,NSE_EQ
NSE_EQ|INE00EM01016,MEGASTAR,INE00EM01016,MEGASTAR FOODS LIMITED,NSE,NSE_EQ
NSE_EQ|INE032Z01020,BSHSL,INE032Z01020,BOMBAY SUPER HYBRID SEEDS,NSE,NSE_EQ
NSE_EQ|INE02A801020,ROSSARI,INE02A801020,ROSSARI BIOTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE0FS801015,MSUMI,INE0FS801015,MOTHERSON SUMI WRNG IND L,NSE,NSE_EQ
NSE_EQ|INE335Y01020,IRCTC,INE335Y01020,INDIAN RAIL TOUR CORP LTD,NSE,NSE_EQ
NSE_EQ|INE406M01024,ERIS,INE406M01024,ERIS LIFESCIENCES LIMITED,NSE,NSE_EQ
NSE_EQ|INE061A01014,INDIANCARD,INE061A01014,INDIAN CARD CLOTHING CO.,NSE,NSE_EQ
NSE_EQ|INE403Y01018,INNOVANA,INE403Y01018,INNOVANA THINKLABS LTD,NSE,NSE_EQ
NSE_EQ|INE365B01017,DATAMATICS,INE365B01017,DATAMATICS GLOBAL SER LTD,NSE,NSE_EQ
NSE_EQ|INE725A01030,NAVA,INE725A01030,NAVA LIMITED,NSE,NSE_EQ
NSE_EQ|INE00WC01027,AFFLE,INE00WC01027,AFFLE 3I LIMITED,NSE,NSE_EQ
NSE_EQ|INE931S01010,ADANIENSOL,INE931S01010,ADANI ENERGY SOLUTION LTD,NSE,NSE_EQ
NSE_EQ|INE304W01038,BLUESTONE,INE304W01038,BLUESTONE JEWEL LFSTL LTD,NSE,NSE_EQ
NSE_EQ|INE557B01019,LIBERTSHOE,INE557B01019,LIBERTY SHOES LTD,NSE,NSE_EQ
NSE_EQ|INE291W01037,GLOBAL,INE291W01037,GLOBAL EDUCATION LIMITED,NSE,NSE_EQ
NSE_EQ|INE546Y01022,PRAXIS,INE546Y01022,PRAXIS HOME RETAIL LTD,NSE,NSE_EQ
NSE_EQ|INE105C01023,3PLAND,INE105C01023,3P LAND HOLDINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE663B01015,CONTROLPR,INE663B01015,CONTROL PRINT LIMITED,NSE,NSE_EQ
NSE_EQ|INE05X901010,HPIL,INE05X901010,HINDPRAKASH INDUSTRY LTD,NSE,NSE_EQ
NSE_EQ|INE229C01021,SAGCEM,INE229C01021,SAGAR CEMENTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE302D01024,RIR,INE302D01024,RIR POWER ELECTRONICS L,NSE,NSE_EQ
NSE_EQ|INE0D6701023,IPL,INE0D6701023,INDIA PESTICIDES LIMITED,NSE,NSE_EQ
NSE_EQ|INE399K01017,RTNPOWER,INE399K01017,RATTANINDIA POWER LIMITED,NSE,NSE_EQ
NSE_EQ|INE052I01032,CAMLINFINE,INE052I01032,CAMLIN FINE SCIENCES LTD,NSE,NSE_EQ
NSE_EQ|INE023A01030,NSIL,INE023A01030,NALWA SONS INVESTMENT LTD,NSE,NSE_EQ
NSE_EQ|INE694D01016,VADILALIND,INE694D01016,VADILAL INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE704P01025,COCHINSHIP,INE704P01025,COCHIN SHIPYARD LIMITED,NSE,NSE_EQ
NSE_EQ|INE875R01011,BALKRISHNA,INE875R01011,BALKRISHNA PAPER MILLS L,NSE,NSE_EQ
NSE_EQ|INE053F01010,IRFC,INE053F01010,INDIAN RAILWAY FIN CORP L,NSE,NSE_EQ
NSE_EQ|INE199C01026,ADVANIHOTR,INE199C01026,ADVANI HOT.& RES.(I) LTD,NSE,NSE_EQ
NSE_EQ|INE083K01017,BENGALASM,INE083K01017,BENGAL & ASSAM CO. LTD.,NSE,NSE_EQ
NSE_EQ|INE403F01017,THAKDEV,INE403F01017,THAKKERS DEVELOPERS LTD.,NSE,NSE_EQ
NSE_EQ|INE782A01015,BOSCH-HCIL,INE782A01015,BOSCH HOME COMFRT IND LTD,NSE,NSE_EQ
NSE_EQ|INE891B01012,DCMFINSERV,INE891B01012,DCM FINANCIAL SERVICES LT,NSE,NSE_EQ
NSE_EQ|INE837H01020,ADVENZYMES,INE837H01020,ADVANCED ENZYME TECH LTD,NSE,NSE_EQ
NSE_EQ|INE0JR601024,YATRA,INE0JR601024,YATRA ONLINE LIMITED,NSE,NSE_EQ
NSE_EQ|INE256Z01025,AKSHAR,INE256Z01025,AKSHAR SPINTEX LIMITED,NSE,NSE_EQ
NSE_EQ|INE004A01022,PROTEAN,INE004A01022,PROTEAN EGOV TECHNO LTD,NSE,NSE_EQ
NSE_EQ|INE719F01016,SHIVAUM,INE719F01016,SHIV AUM STEELS LIMITED,NSE,NSE_EQ
NSE_EQ|INE902B01017,S&SPOWER,INE902B01017,S&S POWER SWITCHGEARS LTD,NSE,NSE_EQ
NSE_EQ|INE0UIZ01018,BLACKBUCK,INE0UIZ01018,BLACKBUCK LIMITED,NSE,NSE_EQ
NSE_EQ|INE677D01037,MASTERTR,INE677D01037,MASTER TRUST LIMITED,NSE,NSE_EQ
NSE_EQ|INE826C01016,GUJAPOLLO,INE826C01016,GUJ. APOLLO IND. LTD.,NSE,NSE_EQ
NSE_EQ|INE829S01016,MSL,INE829S01016,MANGALAM SEEDS LTD.,NSE,NSE_EQ
NSE_EQ|INE127D01025,HDFCAMC,INE127D01025,HDFC AMC LIMITED,NSE,NSE_EQ
NSE_EQ|INE0JWS01017,VALIANTLAB,INE0JWS01017,VALIANT LABORATORIES LTD,NSE,NSE_EQ
NSE_EQ|INE474C01023,REMSONSIND,INE474C01023,REMSONS INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE294B01019,SMLMAH,INE294B01019,SML MAHINDRA LIMITED,NSE,NSE_EQ
NSE_EQ|INE368I01016,NIRAJ,INE368I01016,NIRAJ CEMENT STRUC LTD,NSE,NSE_EQ
NSE_EQ|INE021A01026,ASIANPAINT,INE021A01026,ASIAN PAINTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE278H01035,SANDHAR,INE278H01035,SANDHAR TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE387I01016,MAGNUM,INE387I01016,MAGNUM VENTURES LTD.,NSE,NSE_EQ
NSE_EQ|INE515H01014,EMPIND,INE515H01014,EMPIRE INDUSTRIES LTD.,NSE,NSE_EQ
NSE_EQ|INE0LEZ01016,ATHERENERG,INE0LEZ01016,ATHER ENERGY LIMITED,NSE,NSE_EQ
NSE_EQ|INE285J01028,SIS,INE285J01028,SIS LIMITED,NSE,NSE_EQ
NSE_EQ|INE671A01010,HONAUT,INE671A01010,HONEYWELL AUTOMATION IND,NSE,NSE_EQ
NSE_EQ|INE220Q01020,MUFTI,INE220Q01020,CREDO BRANDS MARKETING L,NSE,NSE_EQ
NSE_EQ|INE802B01027,LINC,INE802B01027,LINC LIMITED,NSE,NSE_EQ
NSE_EQ|INE356A01018,MPHASIS,INE356A01018,MPHASIS LIMITED,NSE,NSE_EQ
NSE_EQ|INE571A01038,IPCALAB,INE571A01038,IPCA LABORATORIES LTD,NSE,NSE_EQ
NSE_EQ|INE733E01010,NTPC,INE733E01010,NTPC LTD,NSE,NSE_EQ
NSE_EQ|INE236E01022,ELLEN,INE236E01022,ELLENBARRIE INDUS GASES L,NSE,NSE_EQ
NSE_EQ|INE083B01024,THEMISMED,INE083B01024,THEMIS MEDICARE LTD.,NSE,NSE_EQ
NSE_EQ|INE0J1F01024,RPTECH,INE0J1F01024,RASHI PERIPHERALS LIMITED,NSE,NSE_EQ
NSE_EQ|INE518E01015,ZIMLAB,INE518E01015,ZIM LABORATORIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE412U01025,BIGBLOC,INE412U01025,BIGBLOC CONSTRUCTION LTD,NSE,NSE_EQ
NSE_EQ|INE230A01023,EIHOTEL,INE230A01023,EIH LIMITED,NSE,NSE_EQ
NSE_EQ|INE565A01014,IOB,INE565A01014,INDIAN OVERSEAS BANK,NSE,NSE_EQ
NSE_EQ|INE022Q01020,IEX,INE022Q01020,INDIAN ENERGY EXC LTD,NSE,NSE_EQ
NSE_EQ|INE206N01018,RELTD,INE206N01018,RAVINDRA ENERGY LIMITED,NSE,NSE_EQ
NSE_EQ|INE583D01011,UGROCAP,INE583D01011,UGRO CAPITAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE0U3I01011,UNIMECH,INE0U3I01011,UNIMECH AEROSPACE N MFG L,NSE,NSE_EQ
NSE_EQ|INE415I01015,KIRIINDUS,INE415I01015,KIRI INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE581X01021,GLOBE,INE581X01021,GLOBE ENTERPRISE (I) LTD,NSE,NSE_EQ
NSE_EQ|INE791B01014,LEENEE,INE791B01014,LEE & NEE SOFTWARES (E) L,NSE,NSE_EQ
NSE_EQ|INE010A01011,PRSMJOHNSN,INE010A01011,PRISM JOHNSON LIMITED,NSE,NSE_EQ
NSE_EQ|INE130B01031,SURANAT&P,INE130B01031,SURANA TELECOM AND POW LT,NSE,NSE_EQ
NSE_EQ|INE688D01026,RESPONIND,INE688D01026,RESPONSIVE INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE1CLE01013,VISL,INE1CLE01013,VEDANTA IRON AND STEEL L,NSE,NSE_EQ
NSE_EQ|INE642Z01026,AKI,INE642Z01026,AKI INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE115A01026,LICHSGFIN,INE115A01026,LIC HOUSING FINANCE LTD,NSE,NSE_EQ
NSE_EQ|INE475E01026,CAPLIPOINT,INE475E01026,CAPLIN POINT LAB LTD.,NSE,NSE_EQ
NSE_EQ|INE835D01023,HIRECT,INE835D01023,HIRECT LIMITED,NSE,NSE_EQ
NSE_EQ|INE806A01020,VIKASECO,INE806A01020,VIKAS ECOTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE0ALR01029,ATALREAL,INE0ALR01029,ATAL REALTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE479D01038,KRITI,INE479D01038,KRITI INDUSTRIES IND LTD,NSE,NSE_EQ
NSE_EQ|INE463V01026,ANANDRATHI,INE463V01026,ANAND RATHI WEALTH LTD,NSE,NSE_EQ
NSE_EQ|INE793A01012,ACCELYA,INE793A01012,ACCELYA SOLN INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE144D01012,CUBEXTUB,INE144D01012,CUBEX TUBINGS LTD,NSE,NSE_EQ
NSE_EQ|INE836F01026,DISHTV,INE836F01026,DISH TV INDIA LTD.,NSE,NSE_EQ
NSE_EQ|INE883C01025,PACIFICI,INE883C01025,PACIFIC INDUSTRIES LTD.,NSE,NSE_EQ
NSE_EQ|INE0S3G01027,PACEDIGITK,INE0S3G01027,PACE DIGITEK LIMITED,NSE,NSE_EQ
NSE_EQ|INE03EI01018,MAXESTATES,INE03EI01018,MAX ESTATES LIMITED,NSE,NSE_EQ
NSE_EQ|INE501F01018,PBMPOLY,INE501F01018,P B M POLYTEX LTD.,NSE,NSE_EQ
NSE_EQ|INE567A01028,NIPPOBATRY,INE567A01028,INDO-NATIONAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE596I01020,CAMS,INE596I01020,COMPUTER AGE MNGT SER LTD,NSE,NSE_EQ
NSE_EQ|INE385W01011,DCAL,INE385W01011,DISHMAN CARBO AMCIS LTD,NSE,NSE_EQ
NSE_EQ|INE375Y01018,RELIABLE,INE375Y01018,RELIABLE DATA SERVICE LTD,NSE,NSE_EQ
NSE_EQ|INE683C01011,MAITHANALL,INE683C01011,MAITHAN ALLOYS LTD,NSE,NSE_EQ
NSE_EQ|INE866K01023,WAAREEINDO,INE866K01023,INDOSOLAR LIMITED,NSE,NSE_EQ
NSE_EQ|INE119201023,PARKHOSPS,INE119201023,PARK MEDI WORLD LIMITED,NSE,NSE_EQ
NSE_EQ|INE0LRY01011,QUADFUTURE,INE0LRY01011,QUADRANT FUTURE TEK LTD,NSE,NSE_EQ
NSE_EQ|INE926B01016,GRANDOAK,INE926B01016,GRAND OAK CANYONS DIST L,NSE,NSE_EQ
NSE_EQ|INE412G01024,BCLIND,INE412G01024,BCL INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE373T01047,BLUECLOUDS,INE373T01047,BLUE CLOUD SOFTECH SOLU L,NSE,NSE_EQ
NSE_EQ|INE084101034,INDOMIM,INE084101034,INDO-MIM LIMITED,NSE,NSE_EQ
NSE_EQ|INE316L01019,BHARATWIRE,INE316L01019,BHARAT WIRE ROPES LTD.,NSE,NSE_EQ
NSE_EQ|INE491V01019,CROWN,INE491V01019,CROWN LIFTERS LIMITED,NSE,NSE_EQ
NSE_EQ|INE819A01049,COMFINTE,INE819A01049,COMFORT INTECH LTD.,NSE,NSE_EQ
NSE_EQ|INE684F01012,FSL,INE684F01012,FIRSTSOURCE SOLU. LTD.,NSE,NSE_EQ
NSE_EQ|INE255D01024,GULPOLY,INE255D01024,GULSHAN POLYOLS LIMITED,NSE,NSE_EQ
NSE_EQ|INE910A01012,NIRLON,INE910A01012,NIRLON LTD,NSE,NSE_EQ
NSE_EQ|INE235C01036,SUMEETINDS,INE235C01036,SUMEET IND LIMITED,NSE,NSE_EQ
NSE_EQ|INE702C01027,APLAPOLLO,INE702C01027,APL APOLLO TUBES LTD,NSE,NSE_EQ
NSE_EQ|INE607D01018,ORIENTBELL,INE607D01018,ORIENT BELL LIMITED,NSE,NSE_EQ
NSE_EQ|INE232A01011,SHREDIGCEM,INE232A01011,SHREE DIGVIJAY CEM CO LTD,NSE,NSE_EQ
NSE_EQ|INE0CG601016,MAXIND,INE0CG601016,MAX INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE621H01010,RELIGARE,INE621H01010,RELIGARE ENTER. LTD.,NSE,NSE_EQ
NSE_EQ|INE017A01032,GESHIP,INE017A01032,THE GE SHPG.LTD,NSE,NSE_EQ
NSE_EQ|INE584F01014,MANGALAM,INE584F01014,MANGALAM DRUG & CHEM LTD,NSE,NSE_EQ
NSE_EQ|INE350C01017,OPTIEMUS,INE350C01017,OPTIEMUS INFRACOM LTD,NSE,NSE_EQ
NSE_EQ|INE046W01019,MUTHOOTMF,INE046W01019,MUTHOOT MICROFIN LIMITED,NSE,NSE_EQ
NSE_EQ|INE01FR01028,STYLEBAAZA,INE01FR01028,BAAZAR STYLE RETAIL LTD,NSE,NSE_EQ
NSE_EQ|INE737W01013,AKASH,INE737W01013,AKASH INFRA-PROJECTS LTD,NSE,NSE_EQ
NSE_EQ|INE388Y01029,NYKAA,INE388Y01029,FSN E COMMERCE VENTURES,NSE,NSE_EQ
NSE_EQ|INE993A01026,MANINDS,INE993A01026,MAN INDUSTRIES (I) LTD.,NSE,NSE_EQ
NSE_EQ|INE020D01022,BAIDFIN,INE020D01022,BAID FINSERV LIMITED,NSE,NSE_EQ
NSE_EQ|INE348B01021,CENTURYPLY,INE348B01021,CENTURY PLYBOARDS (I) LTD,NSE,NSE_EQ
NSE_EQ|INE117A01022,ABB,INE117A01022,ABB INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE0A1101019,DCI,INE0A1101019,DC INFOTECH AND COMUN LTD,NSE,NSE_EQ
NSE_EQ|INE461C01038,GREENPLY,INE461C01038,GREENPLY INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE704B01017,RACLGEAR,INE704B01017,RACL GEARTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE239A01024,NESTLEIND,INE239A01024,NESTLE INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE191A01027,ORCHPHARMA,INE191A01027,ORCHID PHARMA LIMITED,NSE,NSE_EQ
NSE_EQ|INE0D0U01013,AAATECH,INE0D0U01013,AAA TECHNOLOGIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE096B01018,NUCLEUS,INE096B01018,NUCLEUS SOFTWARE EXPORTS,NSE,NSE_EQ
NSE_EQ|INE1YPB01014,AGL,INE1YPB01014,ALLCARGO GLOBAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE0JUS01029,HARSHA,INE0JUS01029,HARSHA ENGINEERS INT LTD,NSE,NSE_EQ
NSE_EQ|INE02ID01020,RAYMONDLSL,INE02ID01020,RAYMOND LIFESTYLE LIMITED,NSE,NSE_EQ
NSE_EQ|INE980O01024,JYOTICNC,INE980O01024,JYOTI CNC AUTOMATION LTD,NSE,NSE_EQ
NSE_EQ|INE906O01029,TIGERLOGS,INE906O01029,TIGER LOGISTICS (INDIA) L,NSE,NSE_EQ
NSE_EQ|INE385I01010,ALPA,INE385I01010,ALPA LABORATORIES LTD,NSE,NSE_EQ
NSE_EQ|INE0CJF01024,WCIL,INE0CJF01024,WESTERN CARRIERS (IND) L,NSE,NSE_EQ
NSE_EQ|INE128A01029,EVEREADY,INE128A01029,EVEREADY INDS. IND.  LTD.,NSE,NSE_EQ
NSE_EQ|INE0H9P01028,ARIS,INE0H9P01028,ARISINFRA SOLUTIONS LTD,NSE,NSE_EQ
NSE_EQ|INE508G01029,TIMETECHNO,INE508G01029,TIME TECHNOPLAST LTD.,NSE,NSE_EQ
NSE_EQ|INE520Y01019,ICEMAKE,INE520Y01019,ICE MAKE REFRIGERAT LTD,NSE,NSE_EQ
NSE_EQ|INE228A01035,USHAMART,INE228A01035,USHA MARTIN LTD.,NSE,NSE_EQ
NSE_EQ|INE0JPD01013,SANATHAN,INE0JPD01013,SANATHAN TEXTILES LIMITED,NSE,NSE_EQ
NSE_EQ|INE713C01016,SURAJLTD,INE713C01016,SURAJ LIMITED,NSE,NSE_EQ
NSE_EQ|INE013P01021,ONESOURCE,INE013P01021,ONESOURCE SPECL PHARMA L,NSE,NSE_EQ
NSE_EQ|INE947T01022,GICL,INE947T01022,GLOBE INTL CARRIERS LTD,NSE,NSE_EQ
NSE_EQ|INE225D01027,SYMPHONY,INE225D01027,SYMPHONY LIMITED,NSE,NSE_EQ
NSE_EQ|INE281A01026,CENTEXT,INE281A01026,CENTURY EXTRUSIONS LTD,NSE,NSE_EQ
NSE_EQ|INE560A01023,INDIAGLYCO,INE560A01023,INDIA GLYCOLS LTD,NSE,NSE_EQ
NSE_EQ|INE0H9F01037,SAIPARENT,INE0H9F01037,SAI PARENTERALS LIMITED,NSE,NSE_EQ
NSE_EQ|INE0J5601015,KRISHNADEF,INE0J5601015,KRISHNA DEF AND ALD IND L,NSE,NSE_EQ
NSE_EQ|INE323I01011,PURVA,INE323I01011,PURAVANKARA LIMITED,NSE,NSE_EQ
NSE_EQ|INE640C01011,SHAHALLOYS,INE640C01011,SHAH ALLOYS LIMITED,NSE,NSE_EQ
NSE_EQ|INE058B01018,ZENITHEXPO,INE058B01018,ZENITH EXPORTS LTD,NSE,NSE_EQ
NSE_EQ|INE437A01024,APOLLOHOSP,INE437A01024,APOLLO HOSPITALS ENTER. L,NSE,NSE_EQ
NSE_EQ|INE0QPI01025,SUDEEPPHRM,INE0QPI01025,SUDEEP PHARMA LIMITED,NSE,NSE_EQ
NSE_EQ|INE325C01035,DOLLAR,INE325C01035,DOLLAR INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE258Y01016,LGHL,INE258Y01016,LAXMI GOLDORNA HOUSE LTD,NSE,NSE_EQ
NSE_EQ|INE245A01021,TATAPOWER,INE245A01021,TATA POWER CO LTD,NSE,NSE_EQ
NSE_EQ|INE735W01017,UTKARSHBNK,INE735W01017,UTKARSH SMALL FIN BANK L,NSE,NSE_EQ
NSE_EQ|INE412C01023,JMA,INE412C01023,JULLUNDUR MOT AGENCY LTD,NSE,NSE_EQ
NSE_EQ|INE288B01029,DEEPAKNTR,INE288B01029,DEEPAK NITRITE LTD,NSE,NSE_EQ
NSE_EQ|INE01A001028,STANLEY,INE01A001028,STANLEY LIFESTYLES LTD,NSE,NSE_EQ
NSE_EQ|INE508K01013,RHL,INE508K01013,ROBUST HOTELS LIMITED,NSE,NSE_EQ
NSE_EQ|INE149O01018,NIBE,INE149O01018,NIBE LIMITED,NSE,NSE_EQ
NSE_EQ|INE332A01027,THOMASCOOK,INE332A01027,THOMAS COOK (INDIA) LTD,NSE,NSE_EQ
NSE_EQ|INE053A01029,INDHOTEL,INE053A01029,THE INDIAN HOTELS CO. LTD,NSE,NSE_EQ
NSE_EQ|INE555C01029,SHIVACEM,INE555C01029,SHIVA CEMENT LTD.,NSE,NSE_EQ
NSE_EQ|INE900L01028,MBAPL,INE900L01028,MADHYA BHARAT AGRO P. LTD,NSE,NSE_EQ
NSE_EQ|INE230B01021,CREATIVEYE,INE230B01021,CREATIVE EYE LIMITED,NSE,NSE_EQ
NSE_EQ|INE927D01051,JBMA,INE927D01051,JBM AUTO LIMITED,NSE,NSE_EQ
NSE_EQ|INE435A01051,ANDHRAPAP,INE435A01051,ANDHRA PAPER LIMITED,NSE,NSE_EQ
NSE_EQ|INE995S01015,NIVABUPA,INE995S01015,NIVA BUPA HEALTH INS CO L,NSE,NSE_EQ
NSE_EQ|INE100A01010,ATUL,INE100A01010,ATUL LTD,NSE,NSE_EQ
NSE_EQ|INE598D01035,ALGOQUANT,INE598D01035,ALGOQUANT FINTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE283A01014,PRECOT,INE283A01014,PRECOT LIMITED,NSE,NSE_EQ
NSE_EQ|INE0AG901020,CEIGALL,INE0AG901020,CEIGALL INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE102A01024,HLVLTD,INE102A01024,HLV LIMITED,NSE,NSE_EQ
NSE_EQ|INE417D01020,FEDDERSHOL,INE417D01020,FEDDERS HOLDING LTD.,NSE,NSE_EQ
NSE_EQ|INE937C01029,NILAINFRA,INE937C01029,NILA INFRASTRUCTURES LTD,NSE,NSE_EQ
NSE_EQ|INE665A01038,SWANCORP,INE665A01038,SWAN CORP LIMITED,NSE,NSE_EQ
NSE_EQ|INE090501011,SCODATUBES,INE090501011,SCODA TUBES LIMITED,NSE,NSE_EQ
NSE_EQ|INE196A01026,MARICO,INE196A01026,MARICO LIMITED,NSE,NSE_EQ
NSE_EQ|INE512B01022,FCSSOFT,INE512B01022,FCS SOFTWARE SOLN. LTD.,NSE,NSE_EQ
NSE_EQ|INE338H01029,CONCORDBIO,INE338H01029,CONCORD BIOTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE586E01020,IWP,INE586E01020,INDIAN WOOD PRODUCTS CO L,NSE,NSE_EQ
NSE_EQ|INE00F201020,PRUDENT,INE00F201020,PRUDENT CORP ADV SER LTD,NSE,NSE_EQ
NSE_EQ|INE757T01025,AEPL,INE757T01025,ARTEMIS ELECTRICALS & P L,NSE,NSE_EQ
NSE_EQ|INE221J01015,SHARDACROP,INE221J01015,SHARDA CROPCHEM LTD.,NSE,NSE_EQ
NSE_EQ|INE152M01016,TRITURBINE,INE152M01016,TRIVENI TURBINE LIMITED,NSE,NSE_EQ
NSE_EQ|INE07S101038,PAVNAIND,INE07S101038,PAVNA INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE550B01022,HBSL,INE550B01022,HB STOCKHOLDINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE489G01022,ANUHPHR,INE489G01022,ANUH PHARMA LIMITED,NSE,NSE_EQ
NSE_EQ|INE519C01017,SUMMITSEC,INE519C01017,SUMMIT SECURITIES LTD,NSE,NSE_EQ
NSE_EQ|INE195N01013,PROZONER,INE195N01013,PROZONE REALTY LIMITED,NSE,NSE_EQ
NSE_EQ|INE625G01013,WELENT,INE625G01013,WELSPUN ENTERPRISES LTD.,NSE,NSE_EQ
NSE_EQ|INE873D01024,INDOCO,INE873D01024,INDOCO REMEDIES LTD.,NSE,NSE_EQ
NSE_EQ|INE121J01017,INDUSTOWER,INE121J01017,INDUS TOWERS LIMITED,NSE,NSE_EQ
NSE_EQ|INE655B01011,BANARBEADS,INE655B01011,BANARAS BEADS LTD,NSE,NSE_EQ
NSE_EQ|INE389H01022,KEC,INE389H01022,KEC INTL. LIMITED,NSE,NSE_EQ
NSE_EQ|INE399L01023,ATGL,INE399L01023,ADANI TOTAL GAS LIMITED,NSE,NSE_EQ
NSE_EQ|INE055A01016,ABREL,INE055A01016,ADITYA BIRLA REAL EST LTD,NSE,NSE_EQ
NSE_EQ|INE696V01013,JAIPURKURT,INE696V01013,NANDANI CREATION LIMITED,NSE,NSE_EQ
NSE_EQ|INE558D01021,CORALFINAC,INE558D01021,CORAL INDIA FIN & HOUS LT,NSE,NSE_EQ
NSE_EQ|INE420B01036,ARIHANTCAP,INE420B01036,ARIHANT CAPITAL MKTS LTD,NSE,NSE_EQ
NSE_EQ|INE621L01012,TEXRAIL,INE621L01012,TEXMACO RAIL & ENG. LTD.,NSE,NSE_EQ
